CHR	POSITION	IHS	LOGPVALUE
6	80717	0.285835238177883	0.110695878108778
6	529025	-0.483683392111149	0.201618312702723
6	625691	0.283778638108007	0.109813783823892
6	717905	-0.98311041058478	0.487378163384951
6	857791	0.535074754286873	0.227239696682796
6	883768	1.31092165808444	0.721511095726774
6	890729	1.89449465278163	1.23538020605781
6	892303	0.391070360735213	0.157549763572432
6	893412	1.3750610247751	0.771824222622277
6	896036	1.37464298227865	0.771491450448454
6	897010	1.3725309291151	0.769811178009202
6	910145	1.72880042376686	1.07652376172575
6	926355	0.1861279049235	0.0693848576519101
6	931044	1.00136875417039	0.499422476723363
6	931126	1.57664099193549	0.939762547971264
6	932620	2.52021235368373	1.93076103039754
6	938952	-0.474015845976171	0.196892230734353
6	944725	0.59195765585034	0.256585144590928
6	945648	-0.734945544456727	0.335007854219043
6	946007	-0.404967216572498	0.163991521582639
6	952870	-1.53489628389143	0.903753029974607
6	953911	-0.628451722801263	0.275963416290361
6	962525	-1.16523615801486	0.612746511537617
6	964653	-0.0431831581403738	0.0152227442956252
6	969109	0.0378070660136827	0.0132992314273699
6	973643	0.179817783466583	0.0668693941059921
6	974726	-1.23082517121775	0.660770713721254
6	998208	-0.892399509985953	0.429248329428086
6	1009390	-0.44113360393135	0.181037963131458
6	1023215	-0.28595036238626	0.11074529360399
6	1024745	-0.743417359660787	0.339866196482463
6	1031627	-1.88689438383861	1.22786516332205
6	1041532	-1.54255683937244	0.910312666134551
6	1042552	-1.54255683937244	0.910312666134551
6	1048630	-3.71906550063326	3.69905426907095
6	1048868	-1.54123280495389	0.909177357030951
6	1056029	-1.54123280495389	0.909177357030951
6	1067230	-1.5549492003565	0.920970174123345
6	1085318	-0.459592163600423	0.189895917030773
6	1109275	-0.459592163600423	0.189895917030773
6	1113482	-0.581983831649167	0.251364282148813
6	1114115	-0.637496797119514	0.280833431738063
6	1115209	-0.583194869210562	0.251996490597476
6	1115722	-0.637201627674171	0.280674085698456
6	1115787	-0.637201627674171	0.280674085698456
6	1116871	-0.583645498530637	0.252231857612682
6	1117130	-0.636898237112937	0.280510331210978
6	1118145	-0.579059102035488	0.249839415468658
6	1120209	-0.992921200463888	0.493835559203187
6	1122668	-0.624570793065724	0.273882050266144
6	1123475	-0.624570793065723	0.273882050266144
6	1124140	-0.987280823933463	0.490119017775863
6	1124238	-0.987280823933463	0.490119017775863
6	1125122	-0.556274526200936	0.23805473103629
6	1125355	-0.559367336177379	0.239644589500269
6	1125475	-0.559367336177379	0.239644589500269
6	1125925	-0.559367336177379	0.239644589500269
6	1125942	-0.989189899338053	0.491375703509349
6	1125945	-0.618416977997761	0.270591790828777
6	1126161	-1.02947455875586	0.51818955387459
6	1127136	-1.02947455875586	0.51818955387459
6	1127352	-0.666452336771461	0.296603699213353
6	1127373	-0.61956596644494	0.271205183255259
6	1127518	-0.668763567002361	0.297874342913492
6	1127997	-0.668763567002362	0.297874342913492
6	1128006	-0.668048059583591	0.297480791039515
6	1128063	-0.668048059583591	0.297480791039515
6	1128078	-0.668048059583591	0.297480791039515
6	1128144	-0.654115147970671	0.2898507853284
6	1128210	-0.654115147970671	0.2898507853284
6	1128808	-0.65391037227736	0.289739120409347
6	1128864	-0.653820487721679	0.289690110383415
6	1128885	-0.653820487721679	0.289690110383415
6	1128917	-0.653820487721679	0.289690110383415
6	1128930	-0.653820487721679	0.289690110383415
6	1128982	-0.604102410489977	0.262985918429104
6	1128983	-0.604102410489976	0.262985918429104
6	1129201	-0.604102410489977	0.262985918429104
6	1129411	-0.604112411620784	0.262991209152763
6	1129453	-0.653716340605236	0.289633326935824
6	1129471	-0.653716340605236	0.289633326935824
6	1129518	-0.603868056174205	0.262861951356179
6	1129565	-1.02029460134522	0.512029534528628
6	1129581	-1.02029460134522	0.512029534528629
6	1129661	-0.603866203652085	0.262860971493315
6	1129663	-1.02024207830798	0.511994374656662
6	1129801	-1.02024207830798	0.511994374656663
6	1129849	-1.02024207830798	0.511994374656663
6	1129886	-0.604074750541043	0.262971286138308
6	1130104	-0.653696360841908	0.289622433907588
6	1130124	-0.652544109315246	0.288994444362551
6	1130125	-0.652544109315246	0.288994444362551
6	1130369	-0.654114062606158	0.289850193438981
6	1130400	-0.654114062606158	0.289850193438981
6	1130432	-0.652531262670716	0.288987445256885
6	1130736	-0.602484475097787	0.262130438018077
6	1131643	-0.602783687927793	0.26228858219222
6	1132329	-0.652960121354883	0.289221125194481
6	1133281	-0.602557294328539	0.262168922785767
6	1133357	-0.602557294328539	0.262168922785767
6	1133818	-1.01876267196149	0.511004428544976
6	1133976	-1.01876267196149	0.511004428544976
6	1133994	-0.602285000633351	0.262025025117959
6	1134060	-0.652174243502077	0.288792955815287
6	1134109	-0.613339690885444	0.26788640678319
6	1134194	-0.66104809113472	0.293639464667442
6	1134354	-0.659263000158206	0.292662448766501
6	1135026	-0.610665237364116	0.266464723467668
6	1135691	-0.659356636795967	0.292713671957752
6	1135721	-0.608789124894475	0.265468809909362
6	1136050	-0.657451458253065	0.291672025538162
6	1136252	-1.02294545198347	0.513805312065079
6	1136633	-0.608263322318617	0.265189898745371
6	1136672	-0.608263322318617	0.265189898745371
6	1136700	-0.608263322318617	0.265189898745371
6	1137713	-0.608237412484048	0.265176157237221
6	1137820	-0.608237412484048	0.265176157237221
6	1139276	-0.659588070972297	0.292840288569108
6	1139902	-0.658673246543009	0.292339894831259
6	1140237	-0.609817532691486	0.266014587072295
6	1140898	-0.609368075633667	0.265776017406805
6	1140917	-0.609368075633667	0.265776017406805
6	1141165	-0.607971410179411	0.265035093201434
6	1141839	-0.607971410179412	0.265035093201434
6	1142134	-0.607971410179412	0.265035093201434
6	1143557	-0.658143411807941	0.2920502097165
6	1143607	-0.609524545768367	0.265859063555569
6	1143769	-0.658204134776215	0.292083405090778
6	1144525	-0.658204134776215	0.292083405090778
6	1144701	-1.022556358398	0.513544508743529
6	1145833	-0.686319618329391	0.307583553540258
6	1146096	-0.686535246197959	0.307703436304979
6	1146405	-0.686535246197959	0.30770343630498
6	1146870	-0.686535246197959	0.30770343630498
6	1147144	-0.686592418301926	0.307735224890642
6	1148231	-0.686991108882296	0.307956933100021
6	1148396	-0.686991108882296	0.307956933100021
6	1148870	-0.686991108882296	0.307956933100021
6	1149101	-0.743090654539883	0.33967839686098
6	1149551	-0.686950627330164	0.307934419283102
6	1150475	-0.686950627330164	0.307934419283102
6	1150955	-0.686299855102609	0.307572566534185
6	1151346	-0.686985609021986	0.30795387432072
6	1151462	-0.686201970763963	0.307518151419092
6	1151535	-0.686750716856348	0.307823246997266
6	1152255	-0.686731835887238	0.307812747776588
6	1152300	-0.742620236587116	0.339408049460565
6	1152774	-0.68690337943522	0.307908143048556
6	1153087	-0.742678155110065	0.339441331029752
6	1153341	-0.686586867887998	0.307732138726234
6	1153478	-0.686320456937621	0.307584019752085
6	1153681	-0.641453891299292	0.282972404868117
6	1153687	-0.641453891299292	0.282972404868117
6	1153867	-0.698913433231874	0.314611094847561
6	1155698	-0.698913433231873	0.31461109484756
6	1155863	-0.754527947453689	0.346274096256385
6	1157154	-0.698761368153292	0.314525927451437
6	1158521	-0.698761368153292	0.314525927451437
6	1159922	-0.698244136085478	0.314236297510803
6	1160705	-0.697589935049354	0.313870097017838
6	1161079	-0.697589935049353	0.313870097017838
6	1161354	-0.697589935049353	0.313870097017838
6	1161355	-0.697589935049354	0.313870097017838
6	1161356	-0.697589935049354	0.313870097017838
6	1161629	-0.697589935049354	0.313870097017838
6	1161642	-0.697589935049354	0.313870097017838
6	1161755	-0.697589935049354	0.313870097017838
6	1162649	-0.697394499267998	0.31376072588011
6	1162676	-0.697394499267998	0.31376072588011
6	1162800	-0.697122457672665	0.313608505094986
6	1163160	-0.697118719764698	0.313606413720302
6	1163610	-0.719031527742158	0.325946227043709
6	1163632	-0.719031527742158	0.325946227043709
6	1164660	-0.772865014605891	0.356940072055048
6	1165082	-0.772865014605891	0.356940072055048
6	1165164	-0.711835836691649	0.321876545609967
6	1166408	-0.711835836691649	0.321876545609967
6	1166482	-0.711835836691649	0.321876545609967
6	1166762	-0.711266525053812	0.321555292316423
6	1166982	-0.710387482920563	0.321059474259952
6	1169013	-0.725865018932153	0.329826978047246
6	1169052	-0.725865018932153	0.329826978047246
6	1169121	-0.779461565323236	0.360804595737901
6	1169196	-0.779461565323236	0.360804595737901
6	1173263	-0.724521536851848	0.329062786589298
6	1174801	-0.724521536851848	0.329062786589298
6	1175808	-0.724521536851848	0.329062786589298
6	1177126	-0.779814662889387	0.36101186624108
6	1182743	-0.725118855272531	0.329402475591261
6	1184912	-0.783156982519628	0.362975902971634
6	1197039	-0.783156982519628	0.362975902971633
6	1202673	-0.720545434154393	0.326804638973218
6	1214010	-0.337865820481455	0.133438400013988
6	1217125	-0.558627201240842	0.239263843149887
6	1218994	-0.559606725956034	0.239767776103836
6	1225912	-1.15508934326018	0.605454042397318
6	1227408	-1.03973539251494	0.525109714456876
6	1227764	-1.09098988196384	0.560229545201772
6	1235753	-1.44815564619486	0.830991546345231
6	1242156	-1.64157772715881	0.997067376121553
6	1243062	-1.61058952764146	0.969524885978205
6	1245532	-1.61058952764146	0.969524885978205
6	1253071	-1.5995129150816	0.959766922665651
7	32597	-0.219658513925183	0.0829478654574839
7	33460	-1.38559377301789	0.780229587538464
7	35758	0.635727754513911	0.279878847422023
7	35914	-0.620259111565503	0.271575429770834
7	36007	-1.16956394605467	0.615868013246801
7	36057	-1.83001085369899	1.1723185873944
7	36067	-1.94942574876915	1.29035187518388
7	36120	0.266447768095638	0.102430975698861
7	36282	-0.21382782124698	0.080565551224822
7	36352	-1.113978105824	0.576281445785707
7	36625	-0.86647458466639	0.41315404312533
7	36628	-1.54999994782339	0.91670695084073
7	36631	-4.29338060078963	4.75455404443598
7	36646	-2.27826926893937	1.64377254987112
7	36652	-2.27316809592601	1.63796916800874
7	36658	-1.89149459472101	1.23241115514657
7	36949	-1.5482177317	0.915173998890065
7	37405	-1.93223520206513	1.27302449010336
7	37406	-1.05406171668156	0.534833364889668
7	49049	-0.540822398510715	0.230157605446943
7	60420	-0.924253554315715	0.449338402373591
7	60601	-0.809493378774794	0.378583354083214
7	61650	-0.926110147283898	0.450520084061635
7	66127	-1.33440073090307	0.739755499896797
7	68492	-1.33440073090307	0.739755499896797
7	82381	-1.33440073090307	0.739755499896797
7	84388	-1.75453089913206	1.10051010212964
7	85330	-1.31031573972696	0.72104291124634
7	87355	-1.31031573972696	0.72104291124634
